"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"220024_s_at",-1.0575467405765,3.35141446808511,-9.12706627881498,7.3237734030973e-16,7.86423734258539e-15,25.3080690158688
"225783_at",1.36762873614191,9.1514775177305,9.12646874265907,7.34908002924466e-16,7.88857591497038e-15,25.3046541192679
"221782_at",1.9698344345898,8.46281773049645,9.12618330187499,7.36119962054175e-16,7.89874699225732e-15,25.3030228553844
"209669_s_at",1.3984001330377,10.7949280851064,9.12488448041833,7.41659833140677e-16,7.95533364287664e-15,25.2956003868931
"1558511_s_at",1.9260523059867,9.19769375886525,9.1224439708375,7.52181876992511e-16,8.06530122447857e-15,25.281654135519
"217949_s_at",1.27967607538803,9.56935723404255,9.1197049255404,7.64168135402258e-16,8.19088435912151e-15,25.2660030030727
"225208_s_at",1.81803658536585,8.03993056737589,9.11895763562656,7.6747122217826e-16,8.22333852945881e-15,25.26173312793
"229086_at",-1.82595543237251,2.80523326241135,-9.11866134376272,7.68784790135049e-16,8.23445967576347e-15,25.2600401954332
"1563012_x_at",-0.72549354767184,4.2881534751773,-9.11797098724251,7.71854078246965e-16,8.26437164138766e-15,25.2560957355788
"202715_at",1.91812549889135,7.65055191489362,9.11667650189856,7.77642214998367e-16,8.32336291244938e-15,25.248699690292
"205733_at",3.4450811751663,4.90463496453901,9.11466562776293,7.86719422278775e-16,8.41750333156656e-15,25.2372110709813
"203714_s_at",1.9050123503326,8.38773546099291,9.11408650528902,7.89353127433504e-16,8.44265878117475e-15,25.2339025179498
"239628_at",-0.906908824833702,4.11692141843972,-9.11339110894764,7.92527218750473e-16,8.47138944424659e-15,25.2299297557999
"225613_at",-3.11499483370288,6.73570170212766,-9.11337377861556,7.92606484004593e-16,8.47138944424659e-15,25.2298307494972
"231203_at",-0.806250465631929,3.44857262411348,-9.11299322024514,7.94349068170588e-16,8.48663160404169e-15,25.227656672663
"201652_at",1.85763385809313,10.6964943262411,9.11293832195805,7.94600763114002e-16,8.48663160404169e-15,25.22734304827
"1554807_a_at",2.96091873614191,6.78950113475177,9.11216024467715,7.98176602795306e-16,8.52177614556976e-15,25.2228980780352
"37892_at",6.79228361419069,11.0772726950355,9.11008774052253,8.07779655342531e-16,8.62122245232134e-15,25.2110588142612
"221498_at",1.56612370288249,7.75792092198582,9.10981168703258,8.09067414344119e-16,8.63188245310781e-15,25.2094818979328
"210517_s_at",-3.98370554323725,7.62747730496454,-9.10810106975892,8.17092955285158e-16,8.71439409255035e-15,25.1997105042062
"205941_s_at",5.49434190687361,10.4897775177305,9.10282334433987,8.42356869248685e-16,8.98063053357101e-15,25.1695659356272
"216484_x_at",1.51288507760532,8.72567503546099,9.10017329341241,8.55334162466299e-16,9.11573222809695e-15,25.1544313867737
"1567622_at",-0.509600820399113,3.70806,-9.09956559409933,8.5833800951427e-16,9.14448336598423e-15,25.1509609458697
"1569192_at",-0.738034257206208,3.44570581560284,-9.09944292847074,8.58945616344346e-16,9.14769425919952e-15,25.150260435682
"1555154_a_at",2.79834095343681,6.02100978723404,9.09855397218118,8.63361750811748e-16,9.19144888880946e-15,25.1451839173406
"203959_s_at",-1.3530167405765,6.93258581560284,-9.0972614374942,8.69823130136221e-16,9.25693849895238e-15,25.137802924492
"225836_s_at",2.02761509977827,7.21509120567376,9.09639231689388,8.7419491052687e-16,9.3001511973537e-15,25.1328399761153
"204370_at",1.65836110864745,8.20506191489362,9.09589953605663,8.76683367810283e-16,9.32330446657051e-15,25.1300260971261
"225369_at",-2.01520980044346,6.03168638297872,-9.09479918729022,8.82265421658156e-16,9.37932916056729e-15,25.123743018747
"200863_s_at",1.42781838137472,11.1535865957447,9.09446329228313,8.83976451492235e-16,9.3941759286473e-15,25.1218250695146
"223220_s_at",3.18191594235034,9.66387453900709,9.09343800686102,8.89219655547585e-16,9.44653583576565e-15,25.1159708334923
"213337_s_at",-0.574833458980043,6.27591517730496,-9.09202859183693,8.96477830136619e-16,9.52025674357313e-15,25.1079235403467
"201136_at",2.27499483370288,10.5415803546099,9.09069433425565,9.03403299376748e-16,9.59039330571485e-15,25.1003056585227
"208478_s_at",2.36177356984479,5.11157411347518,9.09011929928338,9.06404420865396e-16,9.6188345522245e-15,25.0970226091831
"229982_at",1.77787640798226,8.98763290780142,9.08995602681027,9.07258351650352e-16,9.62447753510332e-15,25.0960904465015
"222593_s_at",1.8639444789357,7.34404092198582,9.08724999074731,9.215283896552e-16,9.77238820879297e-15,25.0806416315265
"201320_at",-1.30327159645233,7.81733425531915,-9.08593017307345,9.28569180767602e-16,9.84355824594414e-15,25.0731071833229
"228444_at",-2.62911490022173,4.30027,-9.08550724662074,9.30836664302515e-16,9.86409495307166e-15,25.070692879458
"234723_x_at",-1.60701199556541,10.1325892907801,-9.08448915820289,9.36317689376414e-16,9.91865898395093e-15,25.0648811693046
"225766_s_at",1.61794350332595,8.76632163120567,9.08428871385944,9.37400589997894e-16,9.926610359804e-15,25.0637369613699
"209916_at",3.01213454545455,7.83572546099291,9.0833388244734,9.42549347017089e-16,9.97759625919259e-15,25.0583147394121
"211971_s_at",1.3548399113082,10.9706053191489,9.08295549752023,9.44635087560883e-16,9.99508942442437e-15,25.0561266471931
"209533_s_at",2.37969800443459,6.88665822695035,9.08291218643039,9.44871038549005e-16,9.99508942442437e-15,25.0558794219466
"202323_s_at",2.69423059866962,9.28709078014184,9.07985562108442,9.61671690553454e-16,1.01692100573109e-14,25.038432902704
"208638_at",1.45608924611973,11.4422483687943,9.07915718481365,9.655522526495e-16,1.02066321455763e-14,25.0344465166913
"202925_s_at",2.0992001330377,5.01793070921986,9.07790823363736,9.72530418626383e-16,1.02767602389904e-14,25.0273182108397
"226161_at",1.65209565410199,7.62532730496454,9.07709148981112,9.77120875403481e-16,1.03216166587441e-14,25.0226568330101
"219979_s_at",1.78757465631929,7.74524886524823,9.07575068413623,9.84703607295161e-16,1.03980384802857e-14,25.0150047211994
"200679_x_at",1.6286922172949,11.7008780851064,9.07526519814901,9.87463624832457e-16,1.0423498538735e-14,25.012234074332
"222826_at",1.78206598669623,9.89187212765957,9.07411244385569,9.94047996211507e-16,1.04892955813587e-14,25.0056555064334
"220189_s_at",2.51467161862528,7.92294,9.0728971576659,1.00103687461525e-15,1.05593130492166e-14,24.9987203077029
"216770_at",-0.693537161862527,3.57996354609929,-9.07272416288703,1.00203570377704e-15,1.05661181005759e-14,24.9977331080892
"238964_at",-2.77725179600887,3.63988638297872,-9.07215456734099,1.00533142463811e-15,1.05971297276691e-14,24.9944827284524
"212429_s_at",1.50733563192905,9.10368624113475,9.07167986122933,1.00808635123797e-15,1.06224210125333e-14,24.9917738717618
"206235_at",2.44236838137472,6.4752219858156,9.07083709567989,1.01299581553147e-15,1.06703892797502e-14,24.9869648135544
"209551_at",1.31329536585366,5.99624092198582,9.06989853577251,1.01849134160209e-15,1.07244948352764e-14,24.9816092582489
"202164_s_at",2.516872172949,8.21580517730496,9.06938003756445,1.02154000781133e-15,1.07528064317646e-14,24.9786506942127
"212949_at",2.78167028824834,5.1253070212766,9.06799020512146,1.02975683303659e-15,1.08354793495252e-14,24.9707204852157
"226806_s_at",-3.73662133037694,8.27139411347518,-9.06776139537332,1.03111587221961e-15,1.08459593136678e-14,24.9694149549907
"201066_at",2.23718050997783,9.99714397163121,9.06742418344546,1.03312203292511e-15,1.08632363567659e-14,24.967490924657
"234578_at",-0.927067228381376,3.41154531914894,-9.06473798169026,1.04924232499695e-15,1.10285544061333e-14,24.9521649066743
"1558044_s_at",-1.18789991130821,6.69984765957447,-9.06468172846921,1.04958257210983e-15,1.10285544061333e-14,24.9518439684074
"204320_at",6.30667807095344,9.83708744680851,9.06430735582911,1.05184976137916e-15,1.10484908304078e-14,24.9497080945358
"208653_s_at",3.29265458980045,9.76567,9.06204167359696,1.06567507371774e-15,1.1189775563153e-14,24.9367823815259
"46142_at",-2.20022725055432,4.23983489361702,-9.06102954815014,1.07190942976322e-15,1.12512826406594e-14,24.9310084718209
"202069_s_at",2.40922660753881,8.02085638297872,9.06079831507481,1.07333883594917e-15,1.12623291346363e-14,24.9296893707932
"1557712_x_at",-1.24624824833703,6.13226574468085,-9.05997976591952,1.07841410028726e-15,1.13116096972898e-14,24.9250199125135
"214548_x_at",1.36833924611973,13.5380709219858,9.05989925299303,1.07891459462817e-15,1.13128872184371e-14,24.9245606279046
"207827_x_at",-0.765832172949004,6.06938936170213,-9.05892600976704,1.08498291156099e-15,1.13725243919514e-14,24.919008860371
"210117_at",3.49282654101996,7.31296510638298,9.057520372356,1.09380729301938e-15,1.14609979882034e-14,24.9109908106511
"211080_s_at",3.07581567627495,5.95445794326241,9.05642772405131,1.10071609955019e-15,1.15293450357163e-14,24.9047583340892
"229589_x_at",-1.35637126385809,3.69170269503546,-9.05562036268853,1.10584893163697e-15,1.15790484173821e-14,24.9001532595068
"208335_s_at",-5.61514405764967,4.0463085106383,-9.05495206907974,1.11011565429058e-15,1.16196513456982e-14,24.8963414864253
"1560908_at",-0.705964345898003,5.33530645390071,-9.05270194850065,1.12460239900212e-15,1.17671619843749e-14,24.8835079082483
"202113_s_at",2.48754523281597,9.68801666666667,9.05171551541876,1.13101245012091e-15,1.18300892585651e-14,24.877882035745
"230233_at",3.07554223946785,9.26823241134752,9.05110605572155,1.13499101263658e-15,1.18675486596054e-14,24.8744062137869
"203582_s_at",2.85721647450111,7.92466929078014,9.05068169165976,1.13776949269637e-15,1.18924380879352e-14,24.871986049624
"208664_s_at",3.1747765631929,7.15062411347518,9.0503780013757,1.13976202924821e-15,1.19090979712248e-14,24.8702541102473
"213901_x_at",3.0370812195122,7.73814425531915,9.04798078513903,1.15561277699877e-15,1.20704966738756e-14,24.8565833546187
"209372_x_at",2.41444507760532,6.64949092198582,9.04614241135954,1.16791687659195e-15,1.21947503860299e-14,24.8461001692857
"232814_x_at",-0.876839534368074,8.10462893617021,-9.0454521738202,1.17257018440994e-15,1.22390597899644e-14,24.8421642827616
"241346_at",-0.852143835920176,6.35012546099291,-9.04506235792449,1.17520631867595e-15,1.22622907292374e-14,24.8399415004388
"1555762_s_at",1.07324115299335,8.33301141843972,9.04340568093443,1.18647558786238e-15,1.23755535042643e-14,24.8304951791864
"213397_x_at",-3.32323427937916,8.85031134751773,-9.0408691830517,1.20393846986075e-15,1.25533172461257e-14,24.8160330011421
"212138_at",1.55383964523281,9.72232283687943,9.03909454575235,1.2163081067416e-15,1.26778688320628e-14,24.805915287481
"234405_s_at",1.33098536585366,7.72574262411348,9.03660074430077,1.23390457138472e-15,1.28567949985964e-14,24.7916982711311
"221472_at",-1.27558917960088,9.54074340425532,-9.03480192669811,1.24675427389272e-15,1.29861542622026e-14,24.781443939644
"1568678_s_at",2.61107068736142,7.91099631205674,9.03408284794121,1.25192814177955e-15,1.30354999579577e-14,24.7773449086309
"224570_s_at",1.73927929046564,9.88248170212766,9.03367694779751,1.25485807908293e-15,1.30614548419667e-14,24.7750311554379
"225119_at",3.69831239467849,4.87488029787234,9.03215378277425,1.26591384263316e-15,1.31719415607734e-14,24.7663488928962
"214500_at",3.12375680709535,6.51199425531915,9.0306283093831,1.27708353903435e-15,1.3283536407233e-14,24.7576538481334
"229650_s_at",2.10495498891353,8.40995326241135,9.03030261720482,1.27948097489046e-15,1.33038409895241e-14,24.7557974842515
"1553214_a_at",-0.782117937915741,3.44858319148936,-9.02940569901889,1.28610641493564e-15,1.33680782649173e-14,24.7506853638299
"36129_at",-1.74142028824834,9.95341304964539,-9.02920993738429,1.28755701968405e-15,1.33785011648771e-14,24.7495696081868
"215921_at",2.33901811529934,6.94270432624113,9.02903279583857,1.28887105212848e-15,1.33874982406934e-14,24.7485599842471
"204558_at",1.9386256097561,4.34059730496454,9.02878537472796,1.29070865167834e-15,1.34019254611008e-14,24.7471498081675
"200703_at",1.07817341463414,11.7548346808511,9.02780209546359,1.29803729117757e-15,1.34733384292382e-14,24.7415457081093
"239451_at",2.45344980044346,6.59355978723404,9.02671585517608,1.30618148916482e-15,1.35531641631889e-14,24.7353549742306
"203859_s_at",-2.22038164079823,4.78395588652482,-9.02655656300012,1.3073800673923e-15,1.35608905393091e-14,24.7344471474611
"201032_at",-1.75349407982262,9.49761170212766,-9.02619396107603,1.31011251381029e-15,1.35845161836359e-14,24.7323806474042
"223769_x_at",-1.95293323725055,6.62556042553191,-9.02434761971138,1.32411433986156e-15,1.37249367365317e-14,24.7218585172143
"1557961_s_at",-2.71173651884701,5.00226858156028,-9.0236355823182,1.32955382433762e-15,1.37765388118064e-14,24.7178008291222
"201755_at",1.89352425720621,5.16453432624114,9.02346981798546,1.33082334031016e-15,1.37849118048146e-14,24.716856199586
"238370_x_at",-0.707772106430154,3.35320106382979,-9.0231313171769,1.33341951787426e-15,1.38070160337808e-14,24.7149272227052
"222453_at",-2.75426490022173,10.483210070922,-9.0219803477297,1.34228480470275e-15,1.38939965249083e-14,24.7083684603893
"211424_x_at",-0.719130798226164,3.43363666666667,-9.01981286980704,1.35913927979178e-15,1.40635842415032e-14,24.6960177414966
"219258_at",2.99676993348115,5.42996730496454,9.01932205313735,1.36298506586795e-15,1.4098494762006e-14,24.6932210768538
"239966_at",-1.17519277161862,3.41393475177305,-9.01770262766811,1.37575104190831e-15,1.42256181636992e-14,24.6839938973122
"221503_s_at",3.04858534368071,8.3490714893617,9.01725921507984,1.37926718396925e-15,1.42570410334648e-14,24.6814674908078
"212423_at",-2.8130988691796,9.05304390070922,-9.01649129659554,1.38537774323323e-15,1.43152505443121e-14,24.6770922413692
"213705_at",-1.77627720620843,7.02766234042553,-9.01598833559037,1.38939455270316e-15,1.43517923488595e-14,24.6742266509031
"207243_s_at",0.896418403547671,14.3191326241135,9.01382304257044,1.40682008540249e-15,1.45267668203348e-14,24.6618904931776
"228774_at",2.36732450110865,6.51109687943262,9.01361588844491,1.40849854899577e-15,1.45390729627334e-14,24.6607103299368
"216202_s_at",3.24496855875831,6.57268673758865,9.01250078683085,1.41756794870076e-15,1.46276363839509e-14,24.6543576829824
"1556579_s_at",-2.94179911308204,3.52348035460993,-9.01213950881856,1.42051876200341e-15,1.46530238181381e-14,24.6522995538259
"1553193_at",-0.859993481152993,3.39621007092199,-9.01188870852212,1.42257082023867e-15,1.46691260314083e-14,24.6508708068236
"214222_at",-1.68105507760532,3.03497276595745,-9.00924354983566,1.44439410780081e-15,1.48890218020475e-14,24.6358026201234
"1568754_at",-0.914279645232815,4.50554446808511,-9.00849327433303,1.45064452919131e-15,1.49482939015288e-14,24.6315288724176
"200072_s_at",0.968327760532151,11.0915133333333,9.00828313100739,1.45240001991816e-15,1.49612226879363e-14,24.6303318625521
"212677_s_at",-1.933745654102,9.28104957446808,-9.0050253457819,1.47988689864847e-15,1.52391111076614e-14,24.6117759229348
"210243_s_at",1.83432164079822,8.38519524822695,9.00483114385426,1.48154169293997e-15,1.52508942085444e-14,24.6106698277656
"210655_s_at",3.801975654102,7.34169460992908,9.00387248444152,1.48973745375277e-15,1.53299782831404e-14,24.605209784297
"211676_s_at",2.85693871396896,8.84406,9.00266053343041,1.50016327028385e-15,1.54319481312636e-14,24.5983073343904
"211934_x_at",2.06857731707317,10.7472134751773,9.0017677819424,1.50788959392093e-15,1.55060880685714e-14,24.5932229822209
"212746_s_at",2.10685844789357,8.42319078014184,9.00060560090827,1.51800706897502e-15,1.56047574574985e-14,24.5866043846876
"200767_s_at",1.51196463414634,6.72761716312057,9.00010481212263,1.52238753667454e-15,1.56444041565457e-14,24.5837524709923
"1554205_s_at",-0.732111286031041,3.56751978723404,-8.9993294633095,1.52919445085169e-15,1.57089497353138e-14,24.579337062162
"223158_s_at",2.21944079822616,7.78325602836879,8.99653749336568,1.55395751790447e-15,1.59578456281747e-14,24.5634383411679
"204658_at",1.69033507760532,9.0518490070922,8.99325809979597,1.58355390944208e-15,1.62561876071351e-14,24.5447656500322
"226025_at",1.76114534368071,10.0257173049645,8.99076960743149,1.60638626004916e-15,1.64849112835619e-14,24.5305974898207
"225535_s_at",1.336072172949,10.6360733333333,8.98698850450466,1.64170722101368e-15,1.68415933424937e-14,24.5090718432714
"200646_s_at",2.33605427937916,7.30314177304965,8.98494382450294,1.66112841275433e-15,1.70349773684209e-14,24.4974325569187
"210131_x_at",1.54004922394678,9.39653581560284,8.98222913403797,1.68726741511416e-15,1.72970965997616e-14,24.4819803222785
"238974_at",1.41901569844789,9.9367690070922,8.98074614347142,1.70171920841083e-15,1.74392651502082e-14,24.4735395369793
"220341_s_at",-0.840498869179599,7.22768524822695,-8.97997072173776,1.70932470278524e-15,1.75111991928338e-14,24.4691261891294
"212055_at",2.22055328159646,9.08081141843972,8.97886551207062,1.7202233340776e-15,1.76168089334591e-14,24.4628360106255
"211379_x_at",3.18203596452328,6.29405723404255,8.97748476480341,1.73393630582707e-15,1.77511580753846e-14,24.4549779250175
